patcnty1,dsch_yr,race_grp1,Discharges,mdc_desc,gender
Marin,2015,Aisan,926,"EYE, DISEASES & DISORDERS",Male
Marin,2015,Black,579,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Female
Marin,2015,Hispanic,2490,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Male
Marin,2015,American,51,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Female
Marin,2015,Other,575,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Male
Marin,2015,Unknown,250,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Unknown
Marin,2015,White,15066,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Female
Marin,2016,Aisan,935,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Male
Marin,2016,Black,542,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Unknown
Marin,2016,Hispanic,2583,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Female
Marin,2016,American,41,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male
Marin,2016,Other,547,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Unknown
Marin,2016,Unknown,241,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Female
Marin,2016,White,15475,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Male
Marin,2017,Aisan,892,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Unknown
Marin,2017,Black,594,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Female
Marin,2017,Hispanic,2608,INFECTIOUS & PARASITIC DISEASES,Male
Marin,2017,American,38,MENTAL DISEASES & DISORDERS,Unknown
Marin,2017,Other,681,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Female
Marin,2017,Unknown,227,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Male
Marin,2017,White,15488,BURNS,Unknown
Marin,2018,Aisan,850,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Female
Marin,2018,Black,532,MULTIPLE SIGNFICANT TRAUMA,Male
Marin,2018,Hispanic,2570,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Unknown
Marin,2018,American,37,UNGROUPABLE,Female
Marin,2018,Other,602,"NERVOUS SYSTEM, DISEASES & DISORDERS",Male
Marin,2018,Unknown,255,"EYE, DISEASES & DISORDERS",Female
Marin,2018,White,14580,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Male
Mariposa,2012,Aisan,818,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Female
Mariposa,2012,Black,818,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Male
Mariposa,2012,Hispanic,90,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Female
Mariposa,2012,American,19,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Male
Mariposa,2012,Other,18,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Female
Mariposa,2012,Unknown,24,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Male
Mariposa,2012,White,1705,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Unknown
Mariposa,2013,Aisan,12,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Female
Mariposa,2013,Black,818,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male
Mariposa,2013,Hispanic,104,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female
Mariposa,2013,American,12,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Male
Mariposa,2013,Other,26,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Female
Mariposa,2013,Unknown,818,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Male
Mariposa,2013,White,1445,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Unknown
Mariposa,2014,Aisan,14,INFECTIOUS & PARASITIC DISEASES,Female
Mariposa,2014,Black,11,MENTAL DISEASES & DISORDERS,Male
Mariposa,2014,Hispanic,93,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Unknown
Mariposa,2014,American,12,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Female
Mariposa,2014,Other,10,BURNS,Male
Mariposa,2014,Unknown,17,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Unknown
Mariposa,2014,White,1528,MULTIPLE SIGNFICANT TRAUMA,Female
Mariposa,2015,Aisan,20,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Male
Mariposa,2015,Black,818,UNGROUPABLE,Unknown
Mariposa,2015,Hispanic,87,"NERVOUS SYSTEM, DISEASES & DISORDERS",Female
Mariposa,2015,American,16,"EYE, DISEASES & DISORDERS",Male
Mariposa,2015,Other,22,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Unknown
Mariposa,2015,Unknown,818,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Female
Mariposa,2015,White,1666,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Male
Mariposa,2016,Aisan,818,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Unknown
Mariposa,2016,Black,818,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Female
Mariposa,2016,Hispanic,83,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Male
Mariposa,2016,American,20,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Unknown
Mariposa,2016,Other,26,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Female
Mariposa,2016,Unknown,23,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Male
Mariposa,2016,White,1664,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Unknown
Mariposa,2017,Aisan,818,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female
Mariposa,2017,Black,818,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Male
Mariposa,2017,Hispanic,131,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Female
Mariposa,2017,American,13,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Male
Mariposa,2017,Other,34,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Female
Mariposa,2017,Unknown,19,INFECTIOUS & PARASITIC DISEASES,Male
Mariposa,2017,White,1671,MENTAL DISEASES & DISORDERS,Unknown
Mariposa,2018,Aisan,818,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Female
Mariposa,2018,Black,818,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Male
Mariposa,2018,Hispanic,135,BURNS,Unknown
Mariposa,2018,American,25,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Female
Mariposa,2018,Other,35,MULTIPLE SIGNFICANT TRAUMA,Male
Mariposa,2018,Unknown,38,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Unknown
Mariposa,2018,White,1632,UNGROUPABLE,Female
Mendocino,2012,Aisan,74,"NERVOUS SYSTEM, DISEASES & DISORDERS",Male
Mendocino,2012,Black,52,"EYE, DISEASES & DISORDERS",Unknown
Mendocino,2012,Hispanic,1357,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Female
Mendocino,2012,American,373,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Male
Mendocino,2012,Other,134,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Female
Mendocino,2012,Unknown,383,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Male
Mendocino,2012,White,7235,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Female
Mendocino,2013,Aisan,82,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Male
Mendocino,2013,Black,51,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Female
Mendocino,2013,Hispanic,1299,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Male
Mendocino,2013,American,377,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Female
Mendocino,2013,Other,148,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male
Mendocino,2013,Unknown,153,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female
Mendocino,2013,White,7393,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Male
Mendocino,2014,Aisan,74,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Female
Mendocino,2014,Black,65,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Male
Mendocino,2014,Hispanic,1381,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Female
Mendocino,2014,American,394,INFECTIOUS & PARASITIC DISEASES,Male
Mendocino,2014,Other,139,MENTAL DISEASES & DISORDERS,Unknown
Mendocino,2014,Unknown,176,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Female
Mendocino,2014,White,7281,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Male
Mendocino,2015,Aisan,90,BURNS,Unknown
Mendocino,2015,Black,95,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Female
Mendocino,2015,Hispanic,1412,MULTIPLE SIGNFICANT TRAUMA,Male
Mendocino,2015,American,379,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Unknown
Mendocino,2015,Other,201,UNGROUPABLE,Female
Mendocino,2015,Unknown,169,"NERVOUS SYSTEM, DISEASES & DISORDERS",Male
Mendocino,2015,White,7163,"EYE, DISEASES & DISORDERS",Unknown
Mendocino,2016,Aisan,81,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Female
Mendocino,2016,Black,64,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Male
Mendocino,2016,Hispanic,1498,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Unknown
Mendocino,2016,American,442,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Female
Mendocino,2016,Other,245,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Male
Mendocino,2016,Unknown,152,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Unknown
Mendocino,2016,White,7116,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Female
Mendocino,2017,Aisan,82,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Male
Mendocino,2017,Black,92,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Unknown
Mendocino,2017,Hispanic,1496,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female
Mendocino,2017,American,420,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male
Mendocino,2017,Other,290,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Female
Mendocino,2017,Unknown,152,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Male
Mendocino,2017,White,7447,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Female
Mendocino,2018,Aisan,80,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Male
Mendocino,2018,Black,91,INFECTIOUS & PARASITIC DISEASES,Female
Mendocino,2018,Hispanic,1546,MENTAL DISEASES & DISORDERS,Male
Mendocino,2018,American,469,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Female
Mendocino,2018,Other,263,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Male
Mendocino,2018,Unknown,186,BURNS,Female
Mendocino,2018,White,7389,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Male
Merced,2012,Aisan,1227,MULTIPLE SIGNFICANT TRAUMA,Female
Merced,2012,Black,1183,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Male
Merced,2012,Hispanic,11627,UNGROUPABLE,Female
Merced,2012,American,21,"NERVOUS SYSTEM, DISEASES & DISORDERS",Male
Merced,2012,Other,641,"EYE, DISEASES & DISORDERS",Female
Merced,2012,Unknown,156,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Male
Merced,2012,White,10794,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Female
Merced,2013,Aisan,1095,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Male
Merced,2013,Black,1140,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Female
Merced,2013,Hispanic,10812,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Male
Merced,2013,American,22,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Female
Merced,2013,Other,699,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Male
Merced,2013,Unknown,123,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Female
Merced,2013,White,10542,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Male
Merced,2014,Aisan,1072,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female
Merced,2014,Black,1094,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male
Merced,2014,Hispanic,10844,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Female
Merced,2014,American,30,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Male
Merced,2014,Other,744,"BLOOD, BLOOD FORMING ORGANS,IMMUNOLOGICAL, DISEASES & DISORDERS",Unknown
Merced,2014,Unknown,189,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Female
Merced,2014,White,10065,INFECTIOUS & PARASITIC DISEASES,Male
Merced,2015,Aisan,1266,MENTAL DISEASES & DISORDERS,Female
Merced,2015,Black,1197,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Male
Merced,2015,Hispanic,12585,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Female
Merced,2015,American,36,BURNS,Male
Merced,2015,Other,742,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Unknown
Merced,2015,Unknown,267,MULTIPLE SIGNFICANT TRAUMA,Female
Merced,2015,White,10854,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Male
Merced,2016,Aisan,1295,UNGROUPABLE,Unknown
Merced,2016,Black,1362,"NERVOUS SYSTEM, DISEASES & DISORDERS",Female
Merced,2016,Hispanic,13372,"EYE, DISEASES & DISORDERS",Male
Merced,2016,American,36,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Female
Merced,2016,Other,755,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Male
Merced,2016,Unknown,201,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Female
Merced,2016,White,11022,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Male
Merced,2017,Aisan,1348,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Female
Merced,2017,Black,1433,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Male
Merced,2017,Hispanic,14093,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Unknown
Merced,2017,American,30,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Female
Merced,2017,Other,924,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Male
Merced,2017,Unknown,210,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female
Merced,2017,White,11490,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male
Merced,2018,Aisan,1375,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Female
Merced,2018,Black,1313,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Male
Merced,2018,Hispanic,14173,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Female
Merced,2018,American,37,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Male
Merced,2018,Other,852,INFECTIOUS & PARASITIC DISEASES,Female
Merced,2018,Unknown,282,MENTAL DISEASES & DISORDERS,Male
Merced,2018,White,11241,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Female
Modoc,2012,Aisan,818,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Male
Modoc,2012,Black,818,BURNS,Female
Modoc,2012,Hispanic,61,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Male
Modoc,2012,American,20,MULTIPLE SIGNFICANT TRAUMA,Female
Modoc,2012,Other,18,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Male
Modoc,2012,Unknown,4,"NERVOUS SYSTEM, DISEASES & DISORDERS",Unknown
Modoc,2012,White,634,"EYE, DISEASES & DISORDERS",Female
Modoc,2013,Aisan,818,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Male
Modoc,2013,Black,818,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Female
Modoc,2013,Hispanic,40,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Male
Modoc,2013,American,19,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Female
Modoc,2013,Other,2,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Male
Modoc,2013,Unknown,9,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Female
Modoc,2013,White,569,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Male
Modoc,2014,Aisan,818,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Female
Modoc,2014,Black,818,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Male
Modoc,2014,Hispanic,33,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Unknown
Modoc,2014,American,25,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female
Modoc,2014,Other,5,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Male
Modoc,2014,Unknown,5,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Unknown
Modoc,2014,White,512,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Female
Modoc,2015,Aisan,11,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Male
Modoc,2015,Black,818,INFECTIOUS & PARASITIC DISEASES,Unknown
Modoc,2015,Hispanic,29,MENTAL DISEASES & DISORDERS,Female
Modoc,2015,American,27,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Male
Modoc,2015,Other,7,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Unknown
Modoc,2015,Unknown,818,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Female
Modoc,2015,White,565,MULTIPLE SIGNFICANT TRAUMA,Male
Modoc,2016,Aisan,818,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Unknown
Modoc,2016,Black,818,"NERVOUS SYSTEM, DISEASES & DISORDERS",Female
Modoc,2016,Hispanic,31,"EYE, DISEASES & DISORDERS",Male
Modoc,2016,American,31,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Unknown
Modoc,2016,Other,19,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Female
Modoc,2016,Unknown,10,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Male
Modoc,2016,White,528,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Unknown
Modoc,2017,Aisan,818,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Female
Modoc,2017,Black,818,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Male
Modoc,2017,Hispanic,26,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Female
Modoc,2017,American,13,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Male
Modoc,2017,Other,14,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Female
Modoc,2017,Unknown,18,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male
Modoc,2017,White,516,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female
Modoc,2018,Aisan,818,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Male
Modoc,2018,Black,818,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Female
Modoc,2018,Hispanic,30,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Male
Modoc,2018,American,35,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Female
Modoc,2018,Other,21,INFECTIOUS & PARASITIC DISEASES,Male
Modoc,2018,Unknown,30,MENTAL DISEASES & DISORDERS,Female
Modoc,2018,White,493,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Male
Mono,2012,Aisan,818,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Female
Mono,2012,Black,818,BURNS,Male
Mono,2012,Hispanic,166,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Unknown
Mono,2012,American,11,MULTIPLE SIGNFICANT TRAUMA,Female
Mono,2012,Other,33,"NERVOUS SYSTEM, DISEASES & DISORDERS",Male
Mono,2012,Unknown,8,"EYE, DISEASES & DISORDERS",Unknown
Mono,2012,White,399,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Female
Mono,2013,Aisan,15,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Male
Mono,2013,Black,818,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Unknown
Mono,2013,Hispanic,190,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Female
Mono,2013,American,15,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Male
Mono,2013,Other,16,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Unknown
Mono,2013,Unknown,818,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Female
Mono,2013,White,415,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Male
Mono,2014,Aisan,13,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Unknown
Mono,2014,Black,818,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female
Mono,2014,Hispanic,194,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male
Mono,2014,American,818,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Female
Mono,2014,Other,28,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Male
Mono,2014,Unknown,4,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Female
Mono,2014,White,397,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Male
Mono,2015,Aisan,818,INFECTIOUS & PARASITIC DISEASES,Unknown
Mono,2015,Black,818,MENTAL DISEASES & DISORDERS,Female
Mono,2015,Hispanic,194,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Male
Mono,2015,American,818,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Unknown
Mono,2015,Other,28,BURNS,Female
Mono,2015,Unknown,6,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Male
Mono,2015,White,409,MULTIPLE SIGNFICANT TRAUMA,Unknown
Mono,2016,Aisan,13,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Female
Mono,2016,Hispanic,195,"NERVOUS SYSTEM, DISEASES & DISORDERS",Male
Mono,2016,American,818,"EYE, DISEASES & DISORDERS",Unknown
Mono,2016,Other,14,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Female
Mono,2016,Unknown,818,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Male
Mono,2016,White,440,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Unknown
Mono,2017,Aisan,22,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Female
Mono,2017,Black,818,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Male
Mono,2017,Hispanic,188,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Unknown
Mono,2017,American,16,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Female
Mono,2017,Other,19,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Male
Mono,2017,Unknown,818,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Unknown
Mono,2017,White,463,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female
Mono,2018,Aisan,20,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male
Mono,2018,Black,818,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Female
Mono,2018,Hispanic,197,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Male
Mono,2018,American,18,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Female
Mono,2018,Other,818,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Male
Mono,2018,Unknown,18,INFECTIOUS & PARASITIC DISEASES,Female
Mono,2018,White,421,MENTAL DISEASES & DISORDERS,Male
Monterey,2012,Aisan,1831,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Unknown
Monterey,2012,Black,1256,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Female
Monterey,2012,Hispanic,19172,BURNS,Male
Monterey,2012,American,63,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Female
Monterey,2012,Other,1857,MULTIPLE SIGNFICANT TRAUMA,Male
Monterey,2012,Unknown,140,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Female
Monterey,2012,White,15105,"NERVOUS SYSTEM, DISEASES & DISORDERS",Male
Monterey,2013,Aisan,1777,"EYE, DISEASES & DISORDERS",Female
Monterey,2013,Black,1180,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Male
